Term,RGB,,,,
cmpsb byte,"rgb(235, 184, 162)",,,,
rax [rdx,"rgb(235, 183, 163)",,,,
inc rax,"rgb(235, 182, 164)",,,,
movabs rcx,"rgb(235, 181, 165)",,,,
eax 0x30,"rgb(234, 195, 152)",,,,
r10 rcx,"rgb(234, 194, 153)",,,,
r8d edx,"rgb(234, 193, 154)",,,,
0x28] eax,"rgb(234, 192, 155)",,,,
rdx r9,"rgb(234, 191, 156)",,,,
rsp 0x68,"rgb(234, 190, 157)",,,,
r13d 1,"rgb(234, 189, 158)",,,,
rbx [rax,"rgb(234, 188, 159)",,,,
cmp r11d,"rgb(234, 187, 160)",,,,
4] 0,"rgb(234, 186, 161)",,,,
inc rdx,"rgb(234, 185, 162)",,,,
1] al,"rgb(234, 184, 163)",,,,
0x18] 8,"rgb(234, 183, 164)",,,,
0x20] rdx,"rgb(234, 182, 165)",,,,
cmp rbp,"rgb(233, 195, 153)",,,,
- 0x19],"rgb(233, 194, 154)",,,,
movzx r12d,"rgb(233, 193, 155)",,,,
r9 r9,"rgb(233, 192, 156)",,,,
[rsi] byte,"rgb(233, 191, 157)",,,,
shr rdx,"rgb(233, 190, 158)",,,,
r14 r11,"rgb(233, 189, 159)",,,,
r8 1,"rgb(233, 188, 160)",,,,
+ 0x6c],"rgb(233, 187, 161)",,,,
- 0x68],"rgb(233, 186, 162)",,,,
rsp 0x88,"rgb(233, 185, 163)",,,,
ecx [rax,"rgb(233, 184, 164)",,,,
r10d eax,"rgb(233, 183, 165)",,,,
lea r9d,"rgb(232, 195, 154)",,,,
r9 rdx,"rgb(232, 194, 155)",,,,
r8d byte,"rgb(232, 193, 156)",,,,
jmp 0x14c120,"rgb(232, 192, 157)",,,,
- 0x78],"rgb(232, 191, 158)",,,,
cmp r12d,"rgb(232, 190, 159)",,,,
ecx 0x20,"rgb(232, 189, 160)",,,,
rsp r11,"rgb(232, 188, 161)",,,,
[rdi] rax,"rgb(232, 187, 162)",,,,
rax r15,"rgb(232, 186, 163)",,,,
8] rdx,"rgb(232, 185, 164)",,,,
rcx +,"rgb(232, 184, 165)",,,,
+ 0x130],"rgb(231, 195, 155)",,,,
0x20] xmm2,"rgb(231, 194, 156)",,,,
r12 [rip,"rgb(231, 193, 157)",,,,
+ 0x5c],"rgb(231, 192, 158)",,,,
r14 rcx,"rgb(231, 191, 159)",,,,
r10d byte,"rgb(231, 190, 160)",,,,
rax 2,"rgb(231, 189, 161)",,,,
0x20] 1,"rgb(231, 188, 162)",,,,
test r14d,"rgb(231, 187, 163)",,,,
r14 1,"rgb(231, 186, 164)",,,,
r9 r13,"rgb(231, 185, 165)",,,,
[r8 -,"rgb(230, 195, 156)",,,,
[rax] dl,"rgb(230, 194, 157)",,,,
outsb dx,"rgb(230, 193, 158)",,,,
sil sil,"rgb(230, 192, 159)",,,,
cmp r14d,"rgb(230, 191, 160)",,,,
sub rdi,"rgb(230, 190, 161)",,,,
0x30] xmm1,"rgb(230, 189, 162)",,,,
rbx r12,"rgb(230, 188, 163)",,,,
- 9],"rgb(230, 187, 164)",,,,
add ebp,"rgb(230, 186, 165)",,,,
0x20] rcx,"rgb(229, 195, 157)",,,,
0x18] rdx,"rgb(229, 194, 158)",,,,
0x18] rbx,"rgb(229, 193, 159)",,,,
rdi rsi,"rgb(229, 192, 160)",,,,
add r15,"rgb(229, 191, 161)",,,,
outsd dx,"rgb(229, 190, 162)",,,,
+ 0xf],"rgb(229, 189, 163)",,,,
rcx r10,"rgb(229, 188, 164)",,,,
+ 0x64],"rgb(229, 187, 165)",,,,
test r9,"rgb(228, 195, 158)",,,,
rsp 0x78,"rgb(228, 194, 159)",,,,
cmp r10,"rgb(228, 193, 160)",,,,
+ 0x118],"rgb(228, 192, 161)",,,,
r8d 2,"rgb(228, 191, 162)",,,,
or qword,"rgb(228, 190, 163)",,,,
r9 r8,"rgb(228, 189, 164)",,,,
+ 0x280],"rgb(228, 188, 165)",,,,
rbp rax,"rgb(227, 195, 159)",,,,
rdx +,"rgb(227, 194, 160)",,,,
test dil,"rgb(227, 193, 161)",,,,
r13 [rip,"rgb(227, 192, 162)",,,,
rbx 8,"rgb(227, 191, 163)",,,,
+ 0x100],"rgb(227, 190, 164)",,,,
+ 0x120],"rgb(227, 189, 165)",,,,
rax r11,"rgb(226, 195, 160)",,,,
add r12d,"rgb(226, 194, 161)",,,,
- 0x3c],"rgb(226, 193, 162)",,,,
r13 rcx,"rgb(226, 192, 163)",,,,
#NAME?,"rgb(226, 191, 164)",,,,
test r12d,"rgb(226, 190, 165)",,,,
8] r8,"rgb(225, 195, 161)",,,,
- 0x25],"rgb(225, 194, 162)",,,,
ecx r8d,"rgb(225, 193, 163)",,,,
test r13d,"rgb(225, 192, 164)",,,,
- 0x51],"rgb(225, 191, 165)",,,,
r9 r12,"rgb(224, 195, 162)",,,,
r12 rbx,"rgb(224, 194, 163)",,,,
0x58] 0,"rgb(224, 193, 164)",,,,
0x20] r9,"rgb(224, 192, 165)",,,,
0x68] rax,"rgb(223, 195, 163)",,,,
imul rax,"rgb(223, 194, 164)",,,,
or rax,"rgb(223, 193, 165)",,,,
- 0x11],"rgb(222, 195, 164)",,,,
sub rsi,"rgb(222, 194, 165)",,,,
8] 1,"rgb(221, 195, 165)",,,,
+ 5],"rgb(235, 195, 150)",,,,
eax r10d,"rgb(235, 194, 151)",,,,
+ 0x150],"rgb(235, 193, 152)",,,,
8] ecx,"rgb(235, 192, 153)",,,,
rax -,"rgb(235, 191, 154)",,,,
- 0x61],"rgb(235, 190, 155)",,,,
0,"rgb(235, 189, 156)",,,,
edx 0xa,"rgb(235, 188, 157)",,,,
and r8d,"rgb(235, 187, 158)",,,,
r8 r9,"rgb(235, 186, 159)",,,,
rcx r11,"rgb(235, 185, 160)",,,,
r15d dword,"rgb(235, 184, 161)",,,,
+ 0x17],"rgb(235, 183, 162)",,,,
rcx [rsi,"rgb(235, 182, 163)",,,,
r8d ebx,"rgb(235, 181, 164)",,,,
0x70] 0,"rgb(235, 180, 165)",,,,
- 0x44],"rgb(234, 195, 151)",,,,
ecx r13d,"rgb(234, 194, 152)",,,,
0x28] rcx,"rgb(234, 193, 153)",,,,
r15 rdx,"rgb(234, 192, 154)",,,,
- 0x2c],"rgb(234, 191, 155)",,,,
seta al,"rgb(234, 190, 156)",,,,
+ eax],"rgb(234, 189, 157)",,,,
cmp r11,"rgb(234, 188, 158)",,,,
sete dl,"rgb(234, 187, 159)",,,,
test r10d,"rgb(234, 186, 160)",,,,
r9d byte,"rgb(234, 185, 161)",,,,
0x18] r8,"rgb(234, 184, 162)",,,,
push rax,"rgb(234, 183, 163)",,,,
- 0x31],"rgb(234, 182, 164)",,,,
movsxd rbx,"rgb(234, 181, 165)",,,,
movabs rdx,"rgb(233, 195, 152)",,,,
eax 0x10,"rgb(233, 194, 153)",,,,
r12d byte,"rgb(233, 193, 154)",,,,
0x70] rax,"rgb(233, 192, 155)",,,,
rsi rdi,"rgb(233, 191, 156)",,,,
fstp xword,"rgb(233, 190, 157)",,,,
+ 9],"rgb(233, 189, 158)",,,,
call 0x65e0,"rgb(233, 188, 159)",,,,
sar rax,"rgb(233, 187, 160)",,,,
+ r14],"rgb(233, 186, 161)",,,,
r11 rax,"rgb(233, 185, 162)",,,,
sub r8d,"rgb(233, 184, 163)",,,,
r8d ecx,"rgb(233, 183, 164)",,,,
rdx [rcx,"rgb(233, 182, 165)",,,,
r13 1,"rgb(232, 195, 153)",,,,
rbx r9,"rgb(232, 194, 154)",,,,
+ rcx*8],"rgb(232, 193, 155)",,,,
0x30] rcx,"rgb(232, 192, 156)",,,,
edx r12d,"rgb(232, 191, 157)",,,,
0,"rgb(232, 190, 158)",,,,
add r8d,"rgb(232, 189, 159)",,,,
+ 0x110],"rgb(232, 188, 160)",,,,
r8 [rax,"rgb(232, 187, 161)",,,,
eax 0x1f,"rgb(232, 186, 162)",,,,
+ rcx*4],"rgb(232, 185, 163)",,,,
rax 0xffffffffffffffff,"rgb(232, 184, 164)",,,,
r12 r8,"rgb(232, 183, 165)",,,,
0x20] 0xfffffffffffffffe,"rgb(231, 195, 154)",,,,
popal,"rgb(231, 194, 155)",,,,
fld xword,"rgb(231, 193, 156)",,,,
0x18] eax,"rgb(231, 192, 157)",,,,
0x10] xmm1,"rgb(231, 191, 158)",,,,
rsi r12,"rgb(231, 190, 159)",,,,
eax 0x20,"rgb(231, 189, 160)",,,,
ptr [r11],"rgb(231, 188, 161)",,,,
+ 0x6e],"rgb(231, 187, 162)",,,,
r14d eax,"rgb(231, 186, 163)",,,,
r14 rdx,"rgb(231, 185, 164)",,,,
#NAME?,"rgb(231, 184, 165)",,,,
dil dil,"rgb(230, 195, 155)",,,,
rax r10,"rgb(230, 194, 156)",,,,
r10 r8,"rgb(230, 193, 157)",,,,
cmp r13d,"rgb(230, 192, 158)",,,,
pop rax,"rgb(230, 191, 159)",,,,
ecx 0x10,"rgb(230, 190, 160)",,,,
- 0x59],"rgb(230, 189, 161)",,,,
+ rcx*2],"rgb(230, 188, 162)",,,,
r8 rbp,"rgb(230, 187, 163)",,,,
xor r11d,"rgb(230, 186, 164)",,,,
r9 rcx,"rgb(230, 185, 165)",,,,
rax [r13,"rgb(229, 195, 156)",,,,
- 0x49],"rgb(229, 194, 157)",,,,
r8d esi,"rgb(229, 193, 158)",,,,
r8d 3,"rgb(229, 192, 159)",,,,
add r10,"rgb(229, 191, 160)",,,,
+ rbp],"rgb(229, 190, 161)",,,,
#NAME?,"rgb(229, 189, 162)",,,,
eax r14d,"rgb(229, 188, 163)",,,,
ptr [rsp],"rgb(229, 187, 164)",,,,
rbx r14,"rgb(229, 186, 165)",,,,
+ 0x108],"rgb(228, 195, 157)",,,,
[rsp -,"rgb(228, 194, 158)",,,,
0x54] eax,"rgb(228, 193, 159)",,,,
rax 8,"rgb(228, 192, 160)",,,,
0x78] rax,"rgb(228, 191, 161)",,,,
test r12b,"rgb(228, 190, 162)",,,,
+ rbx*8],"rgb(228, 189, 163)",,,,
r9d edx,"rgb(228, 188, 164)",,,,
rbx +,"rgb(228, 187, 165)",,,,
0x28] rdx,"rgb(227, 195, 158)",,,,
eax [rcx,"rgb(227, 194, 159)",,,,
rdx 4,"rgb(227, 193, 160)",,,,
call 0x1dc20,"rgb(227, 192, 161)",,,,
ecx 0x1f,"rgb(227, 191, 162)",,,,
r8d edi,"rgb(227, 190, 163)",,,,
rdx [r13,"rgb(227, 189, 164)",,,,
rax 0x1000,"rgb(227, 188, 165)",,,,
[rax] 1,"rgb(226, 195, 159)",,,,
esp 0x10,"rgb(226, 194, 160)",,,,
r10 rax,"rgb(226, 193, 161)",,,,
[rdx] 0,"rgb(226, 192, 162)",,,,
sub r9d,"rgb(226, 191, 163)",,,,
+ 0x7c],"rgb(226, 190, 164)",,,,
+ 0x8c],"rgb(226, 189, 165)",,,,
or rcx,"rgb(225, 195, 160)",,,,
+ 0x284],"rgb(225, 194, 161)",,,,
r15d eax,"rgb(225, 193, 162)",,,,
0x28] r13,"rgb(225, 192, 163)",,,,
0x30] r14,"rgb(225, 191, 164)",,,,
ecx 0xb,"rgb(225, 190, 165)",,,,
r8d [rdx,"rgb(224, 195, 161)",,,,
+ 0x128],"rgb(224, 194, 162)",,,,
ret 4,"rgb(224, 193, 163)",,,,
rdi r9,"rgb(224, 192, 164)",,,,
rsp rax,"rgb(224, 191, 165)",,,,
cmovne rax,"rgb(223, 195, 162)",,,,
0x28] 1,"rgb(223, 194, 163)",,,,
0x40] r11,"rgb(223, 193, 164)",,,,
arpl word,"rgb(223, 192, 165)",,,,
movabs al,"rgb(222, 195, 163)",,,,
0x80] rax,"rgb(222, 194, 164)",,,,
+ 0xa],"rgb(222, 193, 165)",,,,
r14d 1,"rgb(221, 195, 164)",,,,
eax r15d,"rgb(221, 194, 165)",,,,
[r9 -,"rgb(220, 195, 165)",,,,
edx 0x10,"rgb(235, 195, 149)",,,,
r8d 4,"rgb(235, 194, 150)",,,,
r12d ecx,"rgb(235, 193, 151)",,,,
+ 0x170],"rgb(235, 192, 152)",,,,
0x24] eax,"rgb(235, 191, 153)",,,,
0x40] rsi,"rgb(235, 190, 154)",,,,
cmovae rax,"rgb(235, 189, 155)",,,,
ecx r14d,"rgb(235, 188, 156)",,,,
ptr fs:[0],"rgb(235, 187, 157)",,,,
cmp r8b,"rgb(235, 186, 158)",,,,
0x60] 0,"rgb(235, 185, 159)",,,,
[rdi] 0,"rgb(235, 184, 160)",,,,
shl rcx,"rgb(235, 183, 161)",,,,
edx r11d,"rgb(235, 182, 162)",,,,
edx 0x30,"rgb(235, 181, 163)",,,,
test r11d,"rgb(235, 180, 164)",,,,
test r15d,"rgb(235, 179, 165)",,,,
rbx rbp,"rgb(234, 195, 150)",,,,
rdx [rdi,"rgb(234, 194, 151)",,,,
edx r8d,"rgb(234, 193, 152)",,,,
0x30] eax,"rgb(234, 192, 153)",,,,
0x18] 0x10,"rgb(234, 191, 154)",,,,
rax 0x10,"rgb(234, 190, 155)",,,,
0x30] rsi,"rgb(234, 189, 156)",,,,
+ 0x710],"rgb(234, 188, 157)",,,,
#NAME?,"rgb(234, 187, 158)",,,,
+ 0x65],"rgb(234, 186, 159)",,,,
eax +,"rgb(234, 185, 160)",,,,
0x3c] 0,"rgb(234, 184, 161)",,,,
eax [rdx,"rgb(234, 183, 162)",,,,
8] rsi,"rgb(234, 182, 163)",,,,
rsi +,"rgb(234, 181, 164)",,,,
0x18] rdi,"rgb(234, 180, 165)",,,,
0x18] 1,"rgb(233, 195, 151)",,,,
rax 0x20,"rgb(233, 194, 152)",,,,
rax [rsi,"rgb(233, 193, 153)",,,,
eax 0xa,"rgb(233, 192, 154)",,,,
r8d r9d,"rgb(233, 191, 155)",,,,
r14 [rip,"rgb(233, 190, 156)",,,,
rdx [rsi,"rgb(233, 189, 157)",,,,
rbp rcx,"rgb(233, 188, 158)",,,,
call rbx,"rgb(233, 187, 159)",,,,
0x38] rdx,"rgb(233, 186, 160)",,,,
rdi r12,"rgb(233, 185, 161)",,,,
r12 [rbp,"rgb(233, 184, 162)",,,,
rax [rdi,"rgb(233, 183, 163)",,,,
sub r9,"rgb(233, 182, 164)",,,,
r8 r8d,"rgb(233, 181, 165)",,,,
r9d ebx,"rgb(232, 195, 152)",,,,
[r14 -,"rgb(232, 194, 153)",,,,
0xc] edx,"rgb(232, 193, 154)",,,,
rax -3,"rgb(232, 192, 155)",,,,
rsi r13,"rgb(232, 191, 156)",,,,
call 0x6610,"rgb(232, 190, 157)",,,,
rsi r9,"rgb(232, 189, 158)",,,,
r12 1,"rgb(232, 188, 159)",,,,
r15d 1,"rgb(232, 187, 160)",,,,
0x10] 1,"rgb(232, 186, 161)",,,,
r10 rdx,"rgb(232, 185, 162)",,,,
r8 +,"rgb(232, 184, 163)",,,,
[eax -,"rgb(232, 183, 164)",,,,
inc r8,"rgb(232, 182, 165)",,,,
+ 0x1f],"rgb(231, 195, 153)",,,,
cmove eax,"rgb(231, 194, 154)",,,,
0x10] rcx,"rgb(231, 193, 155)",,,,
r10d edx,"rgb(231, 192, 156)",,,,
+ r9],"rgb(231, 191, 157)",,,,
0x68] 0,"rgb(231, 190, 158)",,,,
edx 0x20,"rgb(231, 189, 159)",,,,
rax [r14,"rgb(231, 188, 160)",,,,
ecx 0xf,"rgb(231, 187, 161)",,,,
[rax] ebx,"rgb(231, 186, 162)",,,,
r10 r10,"rgb(231, 185, 163)",,,,
+ 0xf1458],"rgb(231, 184, 164)",,,,
+ 0x178],"rgb(231, 183, 165)",,,,
rsp 0xcc0,"rgb(230, 195, 154)",,,,
rsi [rbp,"rgb(230, 194, 155)",,,,
0x14] eax,"rgb(230, 193, 156)",,,,
r11d eax,"rgb(230, 192, 157)",,,,
setne dl,"rgb(230, 191, 158)",,,,
shl r8,"rgb(230, 190, 159)",,,,
rsp 0x70,"rgb(230, 189, 160)",,,,
0x24] 1,"rgb(230, 188, 161)",,,,
or r8d,"rgb(230, 187, 162)",,,,
[rax] rbx,"rgb(230, 186, 163)",,,,
#NAME?,"rgb(230, 185, 164)",,,,
insd dword,"rgb(230, 184, 165)",,,,
cmovae rdx,"rgb(229, 195, 155)",,,,
0x40] rbx,"rgb(229, 194, 156)",,,,
#NAME?,"rgb(229, 193, 157)",,,,
or rdx,"rgb(229, 192, 158)",,,,
cmove rcx,"rgb(229, 191, 159)",,,,
0x30] rdx,"rgb(229, 190, 160)",,,,
r12b r12b,"rgb(229, 189, 161)",,,,
+ 0x49],"rgb(229, 188, 162)",,,,
rdi [rbp,"rgb(229, 187, 163)",,,,
rcx [r14,"rgb(229, 186, 164)",,,,
+ 0x160],"rgb(229, 185, 165)",,,,
+ rdx*2],"rgb(228, 195, 156)",,,,
cmove rbx,"rgb(228, 194, 157)",,,,
[rdi] dx,"rgb(228, 193, 158)",,,,
shr rcx,"rgb(228, 192, 159)",,,,
ptr [ebp],"rgb(228, 191, 160)",,,,
r11d r15d,"rgb(228, 190, 161)",,,,
0x23] 0,"rgb(228, 189, 162)",,,,
ecx 0xffffffff,"rgb(228, 188, 163)",,,,
0x88] rax,"rgb(228, 187, 164)",,,,
rax 5,"rgb(228, 186, 165)",,,,
r9 r14,"rgb(227, 195, 157)",,,,
0x20] r8,"rgb(227, 194, 158)",,,,
cmove rax,"rgb(227, 193, 159)",,,,
rcx 2,"rgb(227, 192, 160)",,,,
r8 eax,"rgb(227, 191, 161)",,,,
r11d 2,"rgb(227, 190, 162)",,,,
rsi r15,"rgb(227, 189, 163)",,,,
add r13d,"rgb(227, 188, 164)",,,,
rax*4 +,"rgb(227, 187, 165)",,,,
call rsi,"rgb(226, 195, 158)",,,,
eax 0xf000,"rgb(226, 194, 159)",,,,
r13] 0x27,"rgb(226, 193, 160)",,,,
0x68] 0xfffffffd,"rgb(226, 192, 161)",,,,
call 0x11f20,"rgb(226, 191, 162)",,,,
edx [rcx,"rgb(226, 190, 163)",,,,
add rbp,"rgb(226, 189, 164)",,,,
4] edx,"rgb(226, 188, 165)",,,,
r9 rbp,"rgb(225, 195, 159)",,,,
r10d 1,"rgb(225, 194, 160)",,,,
[r13 -,"rgb(225, 193, 161)",,,,
and r12d,"rgb(225, 192, 162)",,,,
rcx 0x10,"rgb(225, 191, 163)",,,,
+ 0x148],"rgb(225, 190, 164)",,,,
al 0x2f,"rgb(225, 189, 165)",,,,
r14 r15,"rgb(224, 195, 160)",,,,
r8 [rbx,"rgb(224, 194, 161)",,,,
cmp r10d,"rgb(224, 193, 162)",,,,
- 0x69],"rgb(224, 192, 163)",,,,
4] ebx,"rgb(224, 191, 164)",,,,
rsp 0x98,"rgb(224, 190, 165)",,,,
0x38] eax,"rgb(223, 195, 161)",,,,
test r8b,"rgb(223, 194, 162)",,,,
rdi [rsp,"rgb(223, 193, 163)",,,,
r11 rcx,"rgb(223, 192, 164)",,,,
0x2c] eax,"rgb(223, 191, 165)",,,,
r14 r8,"rgb(222, 195, 162)",,,,
0x18] 0xf,"rgb(222, 194, 163)",,,,
r12 rsi,"rgb(222, 193, 164)",,,,
edx 0xffffffdf,"rgb(222, 192, 165)",,,,
0x50] rdx,"rgb(221, 195, 163)",,,,
edx 0x104,"rgb(221, 194, 164)",,,,
+ 0x460],"rgb(221, 193, 165)",,,,
rax 3,"rgb(220, 195, 164)",,,,
[rdi] al,"rgb(220, 194, 165)",,,,
test r10,"rgb(219, 195, 165)",,,,
[rdx] rax,"rgb(235, 195, 148)",,,,
r13 r12,"rgb(235, 194, 149)",,,,
add r9d,"rgb(235, 193, 150)",,,,
+ 0x84],"rgb(235, 192, 151)",,,,
0x20] xmm0,"rgb(235, 191, 152)",,,,
edx 0x18,"rgb(235, 190, 153)",,,,
add r11,"rgb(235, 189, 154)",,,,
rbx -,"rgb(235, 188, 155)",,,,
rbx [rbp,"rgb(235, 187, 156)",,,,
movabs rsi,"rgb(235, 186, 157)",,,,
0x18] rbp,"rgb(235, 185, 158)",,,,
rdx r11,"rgb(235, 184, 159)",,,,
rdx [rdx,"rgb(235, 183, 160)",,,,
0x30] rbx,"rgb(235, 182, 161)",,,,
[rdi] eax,"rgb(235, 181, 162)",,,,
mul rcx,"rgb(235, 180, 163)",,,,
0x48] rcx,"rgb(235, 179, 164)",,,,
rcx [r13,"rgb(235, 178, 165)",,,,
0x38] r15,"rgb(234, 195, 149)",,,,
rax 0x18,"rgb(234, 194, 150)",,,,
[rax] rcx,"rgb(234, 193, 151)",,,,
movsb byte,"rgb(234, 192, 152)",,,,
rdx eax,"rgb(234, 191, 153)",,,,
0x20] r14,"rgb(234, 190, 154)",,,,
0xc] 0,"rgb(234, 189, 155)",,,,
call 0x1d600,"rgb(234, 188, 156)",,,,
eax 0xc,"rgb(234, 187, 157)",,,,
0xc] 1,"rgb(234, 186, 158)",,,,
0x40] eax,"rgb(234, 185, 159)",,,,
rax rbp,"rgb(234, 184, 160)",,,,
rsi rbp,"rgb(234, 183, 161)",,,,
rcx 4,"rgb(234, 182, 162)",,,,
and r9d,"rgb(234, 181, 163)",,,,
rdx [r14,"rgb(234, 180, 164)",,,,
+ 0x290],"rgb(234, 179, 165)",,,,
[rdx] rcx,"rgb(233, 195, 150)",,,,
cmp sil,"rgb(233, 194, 151)",,,,
[rax] edx,"rgb(233, 193, 152)",,,,
0x10] edx,"rgb(233, 192, 153)",,,,
stosd dword,"rgb(233, 191, 154)",,,,
r8d [r9,"rgb(233, 190, 155)",,,,
4] 1,"rgb(233, 189, 156)",,,,
rcx -,"rgb(233, 188, 157)",,,,
push -1,"rgb(233, 187, 158)",,,,
0x10] r8,"rgb(233, 186, 159)",,,,
+ 0x138],"rgb(233, 185, 160)",,,,
inc rcx,"rgb(233, 184, 161)",,,,
- 0x5c],"rgb(233, 183, 162)",,,,
ecx r9d,"rgb(233, 182, 163)",,,,
rsi [rsp,"rgb(233, 181, 164)",,,,
+ rsi*4],"rgb(233, 180, 165)",,,,
r13 rbx,"rgb(232, 195, 151)",,,,
[rax] cl,"rgb(232, 194, 152)",,,,
[rdx] al,"rgb(232, 193, 153)",,,,
0x25] 0,"rgb(232, 192, 154)",,,,
+ r15],"rgb(232, 191, 155)",,,,
[r12] 0,"rgb(232, 190, 156)",,,,
rbx 2,"rgb(232, 189, 157)",,,,
sar rdx,"rgb(232, 188, 158)",,,,
test r10b,"rgb(232, 187, 159)",,,,
eax [esp,"rgb(232, 186, 160)",,,,
+ rbx*4],"rgb(232, 185, 161)",,,,
rcx [r12,"rgb(232, 184, 162)",,,,
[rsi] 0,"rgb(232, 183, 163)",,,,
r8d 0xa,"rgb(232, 182, 164)",,,,
edx r14d,"rgb(232, 181, 165)",,,,
ecx 0x30,"rgb(231, 195, 152)",,,,
cmovae rcx,"rgb(231, 194, 153)",,,,
rbp rbp,"rgb(231, 193, 154)",,,,
0x28] rbx,"rgb(231, 192, 155)",,,,
eax 0x18,"rgb(231, 191, 156)",,,,
rdx*4 +,"rgb(231, 190, 157)",,,,
0x80] rsi,"rgb(231, 189, 158)",,,,
movzx r11d,"rgb(231, 188, 159)",,,,
0x49] 0,"rgb(231, 187, 160)",,,,
r9 -,"rgb(231, 186, 161)",,,,
call 0x66d0,"rgb(231, 185, 162)",,,,
0,"rgb(231, 184, 163)",,,,
+ 0x2f],"rgb(231, 183, 164)",,,,
ebx 0x30,"rgb(231, 182, 165)",,,,
rsi [rax,"rgb(230, 195, 153)",,,,
eax [rax,"rgb(230, 194, 154)",,,,
rdx 0x20,"rgb(230, 193, 155)",,,,
[rsi] rax,"rgb(230, 192, 156)",,,,
rbx [rsp,"rgb(230, 191, 157)",,,,
movsxd rdi,"rgb(230, 190, 158)",,,,
+ 0x180],"rgb(230, 189, 159)",,,,
rorx r12d,"rgb(230, 188, 160)",,,,
+ 0x6f],"rgb(230, 187, 161)",,,,
- 0x4c],"rgb(230, 186, 162)",,,,
rdx cl,"rgb(230, 185, 163)",,,,
[rbx] rcx,"rgb(230, 184, 164)",,,,
call rdi,"rgb(230, 183, 165)",,,,
rsi r14,"rgb(229, 195, 154)",,,,
r8 dword,"rgb(229, 194, 155)",,,,
[rax] xmm0,"rgb(229, 193, 156)",,,,
test rbp,"rgb(229, 192, 157)",,,,
r13 r8,"rgb(229, 191, 158)",,,,
0x38] rsi,"rgb(229, 190, 159)",,,,
rcx ecx,"rgb(229, 189, 160)",,,,
shl rbx,"rgb(229, 188, 161)",,,,
0x88] rsi,"rgb(229, 187, 162)",,,,
rcx 0x1000,"rgb(229, 186, 163)",,,,
al 0x20,"rgb(229, 185, 164)",,,,
call 0x66a0,"rgb(229, 184, 165)",,,,
r12 r14,"rgb(228, 195, 155)",,,,
rcx [rcx,"rgb(228, 194, 156)",,,,
movzx r13d,"rgb(228, 193, 157)",,,,
+ r12],"rgb(228, 192, 158)",,,,
0x48] rdx,"rgb(228, 191, 159)",,,,
imul rdx,"rgb(228, 190, 160)",,,,
r9d 2,"rgb(228, 189, 161)",,,,
+ 0x94],"rgb(228, 188, 162)",,,,
r11d edx,"rgb(228, 187, 163)",,,,
fld st(0),"rgb(228, 186, 164)",,,,
and rdx,"rgb(228, 185, 165)",,,,
0x10] rdi,"rgb(227, 195, 156)",,,,
#NAME?,"rgb(227, 194, 157)",,,,
r13 [rsp,"rgb(227, 193, 158)",,,,
r8d 8,"rgb(227, 192, 159)",,,,
call 0x1080,"rgb(227, 191, 160)",,,,
r8 8,"rgb(227, 190, 161)",,,,
ecx [rdx,"rgb(227, 189, 162)",,,,
movsd dword,"rgb(227, 188, 163)",,,,
rbx 4,"rgb(227, 187, 164)",,,,
al 0x5c,"rgb(227, 186, 165)",,,,
movsx rax,"rgb(226, 195, 157)",,,,
r9d esi,"rgb(226, 194, 158)",,,,
rax [r8,"rgb(226, 193, 159)",,,,
0x58] r9,"rgb(226, 192, 160)",,,,
[r12 -,"rgb(226, 191, 161)",,,,
[esi -,"rgb(226, 190, 162)",,,,
r9 1,"rgb(226, 189, 163)",,,,
eax [esi,"rgb(226, 188, 164)",,,,
sete cl,"rgb(226, 187, 165)",,,,
[rax] ecx,"rgb(225, 195, 158)",,,,
ecx 0x80070057,"rgb(225, 194, 159)",,,,
r15 [rip,"rgb(225, 193, 160)",,,,
edx r13d,"rgb(225, 192, 161)",,,,
r14 +,"rgb(225, 191, 162)",,,,
0x10] r9,"rgb(225, 190, 163)",,,,
0x90] rax,"rgb(225, 189, 164)",,,,
#NAME?,"rgb(225, 188, 165)",,,,
+ 0x1b0],"rgb(224, 195, 159)",,,,
rax] 0,"rgb(224, 194, 160)",,,,
eax 0x4000,"rgb(224, 193, 161)",,,,
rdi [rax,"rgb(224, 192, 162)",,,,
[rax] rdx,"rgb(224, 191, 163)",,,,
r10b r10b,"rgb(224, 190, 164)",,,,
rdi -1,"rgb(224, 189, 165)",,,,
rbx 0xffffffffffffffff,"rgb(223, 195, 160)",,,,
0x18] 7,"rgb(223, 194, 161)",,,,
8] rdi,"rgb(223, 193, 162)",,,,
edx r9d,"rgb(223, 192, 163)",,,,
+ rsi*8],"rgb(223, 191, 164)",,,,
r8b r8b,"rgb(223, 190, 165)",,,,
0x34] eax,"rgb(222, 195, 161)",,,,
[rax] 0x16,"rgb(222, 194, 162)",,,,
esi r8d,"rgb(222, 193, 163)",,,,
edx 0x2e,"rgb(222, 192, 164)",,,,
ecx r15d,"rgb(222, 191, 165)",,,,
rsp 0xa8,"rgb(221, 195, 162)",,,,
inc rbx,"rgb(221, 194, 163)",,,,
- 0x27],"rgb(221, 193, 164)",,,,
edx [rbx,"rgb(221, 192, 165)",,,,
r14d 2,"rgb(220, 195, 163)",,,,
+ r8*2],"rgb(220, 194, 164)",,,,
comisd xmm0,"rgb(220, 193, 165)",,,,
scasb al,"rgb(219, 195, 164)",,,,
